@relation FeaturesBW_RGB

@attribute Area numeric
@attribute Perimeter numeric
@attribute x_Feret numeric
@attribute x_Breadth numeric
@attribute x_AspRatio numeric
@attribute x_RFactor numeric
@attribute x_ConvexArea numeric
@attribute x_ConvexPerimeter numeric
@attribute x_ArEquivD numeric
@attribute x_PerEquivD numeric
@attribute x_MinR numeric
@attribute x_MaxR numeric
@attribute x_avgR numeric
@attribute x_VarianceR numeric
@attribute x_EquivEllAr numeric
@attribute x_ModRatio numeric
@attribute x_HaralickRatio numeric
@attribute x_ThinnessR numeric
@attribute x_Roundness numeric
@attribute x_Compactness numeric
@attribute x_Solidity numeric
@attribute x_Convexity numeric
@attribute x_Concavity numeric
@attribute x_ArBBox numeric
@attribute x_Rectang numeric
@attribute x_Sphericity numeric
@attribute x_Elongation numeric
@attribute x_BendingEnergy numeric
@attribute x_Jaggedness numeric
@attribute x_Circularity numeric
@attribute x_Endocarp numeric
@attribute DistanceCM_FB numeric
@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
567,98184,34.67,23,1507,7845,854.5,92096,26869,31253,11.5,17335,13865,3036,626.282,0.663,7.957,17002,601,775,664,938,287.5,797.407,711,0.663,1.353,172,0.86,0.739,468816,2295,226.084746,35.658684,15.036115,215.347458,31.64077,14.674722,83.245763,33.158533,9.123912,0.160182,0.025878,0.400228,0.632819,0.147776,0.795499,0.899285,0.121967,0.948307,'Trifolium angustifolium'
536,89012,33015,22779,1449,6831,708.5,88428,26.124,28.333,11.389,16508,13.351,3158,590.657,0.69,7513,14782,626,0.791,757,993,172.5,752047,713,0.69,1176,0.07,922,0.85,446.988,7138,225.183246,33.943652,15.006107,212.445026,28.494983,14.575494,80.036649,33.98318,8.94632,0.159449,0.029359,0.399311,0.639322,0.167119,0.799576,0.894569,0.114465,0.945817,'Trifolium angustifolium'
446,88912,28425,22979,1237,6579,587.5,81855,23.83,28301,11489,14213,11927,2787,513003,0.808,7144,17725,703,838,759,0.921,141.5,653175,0.683,0.808,1.41,153,0.842,0.709,357088,3895,223.4,36.774164,14.946572,216.324324,30.305558,14.707968,92.281081,26.707085,9.606304,0.165208,0.030266,0.406458,0.585905,0.133745,0.765444,0.891553,0.125422,0.944221,'Trifolium angustifolium'
417,91255,27.659,22388,1235,7981,693.5,78571,23.042,29.047,11194,13829,11695,1827,486343,809,8651,19.97,0.694,833,601,861,276.5,619231,0.673,809,1589,0.227,0.793,629,325745,4192,226.17757,34.99559,15.039201,219.616822,29.147398,14.819474,92.523364,28.339109,9.618907,0.165092,0.029514,0.406315,0.59279,0.132808,0.769928,0.903518,0.117831,0.950536,'Trifolium angustifolium'
377,72.87,27295,18,1516,7.283,624.5,73874,21.909,23195,9,13647,11.494,1.509,385.87,659,9.358,14085,644,0.803,604,1014,247.5,491.304,767,659,1121,64,945,892,304.13,8323,220.128755,36.452977,14.836737,205.369099,28.094841,14.330705,76.193133,29.019339,8.728868,0.157881,0.031726,0.397342,0.65036,0.149374,0.806449,0.877051,0.122723,0.93651,'Trifolium angustifolium'
371,74527,26.833,18,1.491,8417,709.5,73737,21734,23.723,9,13.416,11339,1899,379.34,0.671,8229,14.971,0.656,0.81,523,0.989,338.5,482991,768,0.671,1.191,248,0.916,0.839,296473,0.468,224.244898,36.170695,14.974809,210.831633,29.38301,14.520042,85.22449,28.943989,9.231711,0.157939,0.030626,0.397416,0.616771,0.14427,0.785347,0.890536,0.123805,0.943682,'Trifolium angustifolium'
370,75355,27.019,19827,1.363,7.74,657,73145,21705,23986,9914,13509,10.871,2289,420.74,0.734,7184,15.347,645,0.803,563,971,287,535703,691,0.734,1.221,507,905,0.819,294645,1092,224.916129,37.917122,14.997204,215.445161,37.352366,14.67805,78.66129,32.438213,8.86912,0.159514,0.021562,0.399392,0.652837,0.141437,0.807984,0.893789,0.143228,0.945404,'Trifolium angustifolium'
520,97.497,33287,22754,1463,6249,653.5,88316,25.731,31.034,11377,16643,14113,4511,594876,684,6645,18.28,598,773,0.796,0.906,133.5,757419,687,684,1455,408,0.829,687,422.503,5421,220.860714,36.235766,14.861383,208.232143,30.999012,14.430251,82.6,30.990529,9.088454,0.157514,0.024992,0.39688,0.625123,0.144641,0.790647,0.876723,0.128203,0.936335,'Trifolium angustifolium'
354,75355,25239,18,1402,6949,551,71.386,21.23,23986,9,12.619,11.053,0.944,356806,713,11.379,16041,708,841,642,0.947,197,454.299,779,713,1276,0.07,885,0.783,278645,6636,225.731183,40.827979,15.024353,211.989247,37.080942,14.559851,78.197133,33.567293,8.842914,0.156754,0.026481,0.395922,0.657572,0.148197,0.810908,0.895734,0.149452,0.946432,'Trifolium angustifolium'
372,76184,26627,19658,1355,7.238,605.5,73209,21763,24.25,9829,13314,11103,1.96,411096,738,7931,15602,0.668,0.817,614,961,233.5,523423,711,738,1242,42,897,805,295816,2841,227.012766,30.068225,15.066943,212.093617,25.928233,14.563434,85.902128,29.108312,9.26834,0.15387,0.022287,0.392262,0.619162,0.137914,0.786868,0.89864,0.106822,0.947966,'Trifolium angustifolium'
495,93255,33121,22,1505,5733,596.5,86666,25105,29684,11,16.56,13147,4026,572.29,664,6.552,17.569,575,758,0.83,929,101.5,728.662,679,664,1.398,239,846,715,401745,12.972,221.558333,36.837378,14.884836,211.804167,28.784715,14.553493,83.354167,27.783751,9.12985,0.161082,0.027672,0.40135,0.622295,0.134924,0.788856,0.88152,0.123682,0.938893,'Trifolium angustifolium'
490,83941,30.48,22,1385,10.892,1043,83686,24978,26719,11,15.24,12878,1973,526648,722,9168,14.38,672,0.819,0.47,997,553,670549,731,722,1.144,2795,935,0.874,406059,12567,233.078292,30.681327,15.266902,227.950178,25.002521,15.098019,105.423488,22.243507,10.267594,0.165938,0.026196,0.407355,0.548291,0.114709,0.740467,0.930389,0.101509,0.964567,'Trifolium angustifolium'
467,107598,30.806,22,1.4,9775,946,83.308,24384,34.25,11,15.403,12394,3988,532.287,0.714,6206,24791,627,792,494,774,479,677.729,0.689,0.714,1973,128,0.712,507,359402,11965,224.371094,44.990445,14.979022,216.359375,39.02774,14.70916,81.554688,31.320433,9.030763,0.163842,0.03027,0.404774,0.639502,0.137349,0.799689,0.893536,0.159643,0.94527,'Trifolium angustifolium'
529,90184,32802,22,1.491,10,1030.5,88.04,25.953,28706,11,16401,13.201,2569,566785,0.671,8237,15375,626,0.791,513,976,501.5,721654,733,0.671,1.223,226,904,0.817,438816,12798,223.476703,35.691,14.949137,213.483871,33.246176,14.611087,88.096774,31.018467,9.385988,0.160201,0.028936,0.400251,0.608511,0.141457,0.780071,0.89007,0.124059,0.943435,'Trifolium angustifolium'
393,79598,29.833,21,1421,8696,815,77278,22369,25337,10.5,14.916,11298,3736,492.044,0.704,5845,16122,562,0.75,0.482,971,422,626.49,627,0.704,1.283,225,883,779,313402,11.722,231.622222,33.163416,15.21914,221.574074,29.429774,14.885364,98.151852,23.156231,9.907162,0.158375,0.021791,0.397963,0.57331,0.111253,0.757173,0.915991,0.118514,0.957074,'Trifolium angustifolium'
382,73941,26926,19,1.417,6.26,529.5,74512,22.054,23.536,9.5,13463,11.68,1411,401.802,706,9833,14.312,0.671,0.819,721,1008,147.5,511591,747,706,1139,86,937,878,308059,4144,224.130233,31.689524,14.97098,211.688372,28.218947,14.549514,86.674419,28.866856,9.30991,0.156882,0.023884,0.396083,0.611185,0.13995,0.781784,0.888865,0.114129,0.942796,'Trifolium angustifolium'
391,80669,27785,20,1389,5.333,465.5,75.481,22.312,25678,10,13.892,11383,1984,436444,0.72,8081,16643,645,0.803,0.84,0.936,74.5,555698,0.704,0.72,1324,151,0.869,755,310.331,5.554,226.617117,31.669993,15.053807,221.936937,25.740009,14.897548,93.04955,28.433653,9.646219,0.165918,0.023143,0.40733,0.590213,0.134105,0.768253,0.902703,0.108144,0.950107,'Trifolium angustifolium'
403,77355,28844,20,1442,5154,467,76561,22.652,24623,10,14422,11.781,2957,453087,693,6852,14.848,617,785,863,0.99,64,576888,0.699,693,1182,114,0.92,846,325645,5.748,228.747748,34.52849,15.124409,217.396396,28.430523,14.744368,95.288288,24.062282,9.761572,0.160309,0.031486,0.400386,0.581396,0.125953,0.762493,0.911182,0.114944,0.954558,'Trifolium angustifolium'
373,72527,26926,19,1.417,8.73,738.5,72.978,21.793,23086,9.5,13463,11056,2.68,401.802,706,6.753,14102,655,809,505,1006,365.5,511591,0.729,706,1122,172,0.944,0.891,300473,9751,227.794521,35.814363,15.092863,216.077626,30.91433,14.699579,92.356164,29.726291,9.610211,0.15936,0.029656,0.399199,0.592315,0.14079,0.76962,0.905936,0.123542,0.951807,'Trifolium angustifolium'
365,75355,27295,18,1516,10507,901,73907,21.558,23986,9,13647,11.346,2235,385.87,659,7.59,15557,624,0.79,405,981,536,491.304,743,659,1238,317,899,0.808,289645,10.551,231.578947,34.160903,15.217718,223.434211,29.177266,14.947716,93.013158,28.893772,9.644333,0.163041,0.028183,0.403783,0.598771,0.136853,0.773803,0.922618,0.114927,0.96053,'Trifolium angustifolium'
419,82426,29.069,21864,1.33,8235,752,78387,23.097,26237,10932,14534,11418,2986,499.177,752,6608,16215,631,795,557,951,333,635572,659,752,1.29,155,0.88,775,336574,4827,207.551282,44.420475,14.40664,168.684615,42.034635,12.987864,61.707692,37.359873,7.855424,0.130289,0.032485,0.360956,0.694574,0.19173,0.833411,0.81821,0.170219,0.90455,'Trifolium angustifolium'
486,98669,31.78,20,1589,6646,663.5,86755,24.876,31.407,10,15.89,12.642,5316,499207,629,5483,20032,613,0.783,732,879,177.5,635.61,765,629,1594,153,792,627,387.331,5.571,224.931818,39.930294,14.997727,211.931818,37.089572,14.557878,79.073864,33.842777,8.892349,0.157885,0.024925,0.397348,0.647293,0.149331,0.804545,0.891121,0.145698,0.943992,'Trifolium angustifolium'
523,90426,30.887,22,1.404,13.82,1341,87.81,25805,28.784,11,15443,13167,3115,533687,0.712,7.46,15635,698,835,0.39,971,818,679512,0.77,0.712,1244,1659,897,804,432574,2423,220.573718,37.63483,14.851724,206.192308,28.008638,14.359398,77.278846,30.433563,8.790839,0.156953,0.027258,0.396173,0.648187,0.141308,0.8051,0.877162,0.127232,0.936569,'Trifolium angustifolium'
551,102669,32757,23,1.424,13.361,1375,90105,26487,32681,11.5,16378,13689,3655,591722,0.702,7.16,19131,654,809,401,878,824,753404,731,0.702,1.522,0.17,0.81,657,448.331,11123,225.522556,32.727022,15.017408,209.018797,28.075969,14.457482,78.530075,30.368694,8.86172,0.153475,0.023181,0.391759,0.650102,0.140089,0.806289,0.892039,0.116663,0.944478,'Trifolium angustifolium'
501,89.497,30676,21,1.461,13225,1274.5,85.216,25.257,28.488,10.5,15338,13113,2.518,505.946,685,8263,15988,0.678,823,0.393,0.952,773.5,644.19,778,685,1272,0.028,887,0.786,411.503,2.723,217.6875,42.860611,14.754237,211.683036,37.959649,14.549331,89.34375,26.568342,9.452182,0.164353,0.027336,0.405404,0.594912,0.118696,0.771306,0.869573,0.155704,0.932509,'Trifolium angustifolium'
503,85012,31623,21,1506,10987,1091.5,85402,25307,27.06,10.5,15811,13716,2502,521566,664,8671,14368,0.64,0.8,461,1005,588.5,664078,757,664,1143,2819,935,875,417.988,10276,222.574627,39.042928,14.918935,210.358209,32.272692,14.503731,83.735075,29.824593,9.150687,0.157536,0.022155,0.396908,0.623759,0.131468,0.789784,0.882265,0.140497,0.93929,'Trifolium angustifolium'
477,86083,31385,23,1365,10.994,1084,83.857,24.644,27401,11.5,15692,12727,2968,566938,733,7.387,15535,617,785,0.44,0.974,607,721.848,0.661,733,1236,0.224,899,809,390917,5.014,220.938017,36.341515,14.863984,212.673554,31.511126,14.583331,82.876033,32.314089,9.103627,0.162551,0.023072,0.403176,0.620532,0.155586,0.787738,0.877994,0.130624,0.937013,'Trifolium angustifolium'
402,78527,27586,21645,1275,9946,862,75867,22.624,24996,10.822,13793,11538,1.316,468955,785,10057,15339,0.673,0.82,466,966,460,597092,0.673,785,1.221,0.116,905,0.819,323473,4007,229.764706,31.901909,15.157991,221.698039,28.417428,14.889528,90.517647,26.663082,9.514076,0.161326,0.021715,0.401654,0.607544,0.117533,0.779451,0.911865,0.109597,0.954916,'Trifolium angustifolium'
400,77.841,27.659,21,1317,6266,544.5,76.022,22568,24.777,10.5,13829,11.17,2.959,456184,759,6.493,15148,0.666,816,735,977,144.5,580831,0.689,759,1205,84,0.911,0.83,322159,4.77,228.326087,30.727748,15.110463,219.791304,25.62971,14.82536,94.8,28.594805,9.736529,0.160216,0.023167,0.40027,0.589523,0.121508,0.767804,0.907997,0.104806,0.952889,'Trifolium angustifolium'
424,77355,29,21.92,1.323,9868,899,77.701,23235,24623,10.96,14.5,11442,2.52,499269,0.756,7.208,14113,642,0.801,0.472,1004,475,635689,667,0.756,1123,0.416,0.944,0.89,346645,0.949,233.25,28.150742,15.272524,228.107843,23.367025,15.103239,94.553922,28.062247,9.723884,0.166112,0.030537,0.407568,0.597021,0.131013,0.772671,0.931526,0.086505,0.965156,'Trifolium angustifolium'
359,80426,26926,18,1496,11307,956.5,72857,21.38,25601,9,13463,11173,2005,380655,669,7.89,18018,0.63,794,375,0.906,597.5,484665,741,669,1.434,156,835,0.697,278574,4128,227.665072,30.190625,15.088574,219.679426,27.277026,14.821586,96.789474,28.730406,9.838164,0.161581,0.023704,0.401971,0.577967,0.126395,0.760241,0.904156,0.105315,0.950871,'Trifolium angustifolium'
360,79355,26.42,18,1.468,13602,1129,73.65,21.409,25.26,9,13.21,11182,2057,373.5,0.681,7.797,17492,657,0.81,319,0.928,769,475.554,757,0.681,1392,1.637,848,718,280645,4869,222.710983,35.283532,14.923504,212.49711,27.306534,14.577281,91.208092,26.003187,9.550293,0.160122,0.03018,0.400152,0.591221,0.123757,0.768909,0.888156,0.116767,0.94242,'Trifolium angustifolium'
343,71.698,25.632,17779,1442,10965,883,71.401,20.898,22822,8.89,12.816,10.768,2355,357925,0.694,7017,14987,665,815,0.388,996,540,455724,753,0.694,1193,84,0.916,838,271302,3.976,220.831579,41.494859,14.860403,211.347368,29.219573,14.537791,86.2,28.434311,9.284396,0.163448,0.036804,0.404287,0.611725,0.133938,0.782129,0.883385,0.131805,0.939886,'Trifolium angustifolium'
393,75355,28018,21,1334,10628,935.5,76145,22369,23986,10.5,14009,11155,2144,462.109,0.75,7.618,14.449,637,0.798,0.42,1.01,542.5,588375,0.668,0.75,1.15,3.12,0.933,0.87,317645,8.31,225.88601,35.453865,15.029505,218.243523,28.364219,14.773067,92.409326,29.543282,9.612977,0.163206,0.027005,0.403988,0.593258,0.134987,0.770233,0.900803,0.118524,0.949106,'Trifolium angustifolium'
367,81012,26401,19,1.39,10.972,910,73.201,21.617,25787,9.5,13.2,11245,1.657,393967,0.72,8736,17883,0.67,0.819,0.403,904,543,501.614,732,0.72,1423,69,838,703,285988,4933,220.416961,37.998078,14.846446,207.727915,30.03013,14.412769,78.678445,31.784611,8.870087,0.158547,0.026325,0.398179,0.64342,0.146521,0.802135,0.876491,0.133873,0.936211,'Trifolium angustifolium'
433,81255,27803,22355,1244,9943,868.5,78808,23.48,25864,11177,13901,11658,1.93,488148,804,8.392,15248,713,845,499,0.97,435.5,621529,0.697,804,1213,0.037,0.908,0.824,351745,1.039,229.216049,38.427402,15.139883,218.219136,33.60946,14.772242,94.453704,24.197351,9.71873,0.157769,0.022651,0.397202,0.586212,0.106842,0.765645,0.906826,0.13816,0.952274,'Trifolium angustifolium'
524,107.74,33541,22,1525,10.937,1152.5,88.81,25.83,34295,11,16771,13128,4555,579547,0.656,6151,22.153,593,0.77,455,0.824,628.5,737.902,0.71,0.656,1.763,83,753,0.567,416.26,6565,229.985075,36.800031,15.165259,222.98209,31.218368,14.932585,96.21791,26.971658,9.809073,0.162774,0.022862,0.403452,0.581032,0.118934,0.762255,0.912192,0.129784,0.955087,'Trifolium angustifolium'
533,89598,32802,22,1.491,14.92,1537.5,88025,26051,28.52,11,16401,13841,2793,566785,0.671,8283,15.062,631,794,0.347,982,1004.5,721654,0.739,0.671,1199,237,0.913,0.834,443402,8805,216.130282,43.418425,14.70137,205.426056,38.607907,14.332692,79.661972,35.230867,8.925356,0.161115,0.029871,0.401391,0.635397,0.163946,0.797118,0.860218,0.155382,0.927479,'Trifolium angustifolium'
521,90184,31016,21,1.477,18.714,1823.5,87.644,25756,28706,10.5,15508,13.822,1.684,511.56,677,10.652,15.611,0.69,0.83,0.286,972,1302.5,651339,0.8,677,1242,0.29,897,805,430816,826,221.996198,35.005179,14.899537,210.30038,27.932393,14.501737,82.110266,31.741189,9.061472,0.160384,0.028216,0.400479,0.628784,0.153024,0.792959,0.883769,0.120539,0.94009,'Trifolium angustifolium'
493,119355,30676,20,1534,17552,1691.5,86.048,25.054,37992,10,15338,13525,1963,481853,652,9654,28896,667,0.817,0.291,721,1198.5,613514,804,652,2299,84,659,435,373645,5905,230.511364,31.25499,15.182601,217.064394,28.302407,14.733105,86.909091,31.256684,9.322505,0.155578,0.021801,0.394433,0.622504,0.13561,0.788989,0.910591,0.113297,0.954249,'Trifolium angustifolium'
495,92083,32249,20,1.612,18398,1864,86.717,25105,29311,10,16125,13568,2596,506.567,0.62,8.42,17.13,606,778,266,0.942,1369,644981,767,0.62,1.363,289,856,0.734,402917,4414,223.397306,36.455041,14.946481,211.936027,29.995033,14.558023,80.962963,29.619125,8.997942,0.159686,0.026405,0.399607,0.637094,0.138223,0.798181,0.8884,0.126274,0.94255,'Trifolium angustifolium'
463,100669,30414,23335,1.303,6876,657,83479,24.28,32.044,11667,15207,12325,2.836,557391,767,7319,21888,637,0.798,705,0.829,194,709692,652,767,1742,149,758,574,362.331,4115,223.38009,34.568777,14.945905,211.547511,28.990026,14.544673,77.963801,32.706804,8.829711,0.158002,0.021443,0.397495,0.651428,0.148356,0.807111,0.887321,0.123073,0.941977,'Trifolium angustifolium'
449,89255,30232,22115,1367,8.902,845.5,81567,23.91,28.411,11058,15116,12079,3392,525111,732,6559,17743,625,0.791,531,914,396.5,668592,672,732,1412,0.059,0.842,708,359745,1.9,229.985577,31.0674,15.165275,217.024038,24.822742,14.731736,87.052885,29.809088,9.330214,0.156879,0.02263,0.39608,0.618493,0.140122,0.786443,0.911312,0.106996,0.954627,'Trifolium angustifolium'
384,74.77,26926,20,1.346,11.514,974,73812,22112,23.8,10,13463,11185,1403,422.95,743,9.444,14.559,674,821,0.394,987,590,538516,713,743,1159,142,929,863,309.23,2235,222.71134,34.038673,14.923516,213.319588,28.180229,14.605464,80.314433,31.102523,8.961832,0.160162,0.022134,0.400202,0.641581,0.139573,0.800988,0.885527,0.117772,0.941024,'Trifolium angustifolium'
415,85355,28.32,21,1349,10554,939,77.349,22987,27169,10.5,14.16,11.6,1847,467085,742,8535,17.556,659,812,442,0.906,524,594712,698,742,1.397,0.06,846,716,329645,1659,221.113861,39.362101,14.869898,212.747525,30.536018,14.585867,81.405941,34.158594,9.022524,0.164816,0.034286,0.405976,0.63109,0.16385,0.794412,0.881518,0.131719,0.938892,'Trifolium angustifolium'
470,92083,32757,22127,1.48,12565,1293,84.423,24463,29311,11.063,16378,12827,5309,569.26,675,5567,18041,0.558,747,363,917,823,724804,648,675,1436,245,835,0.697,377917,2262,221.182266,37.906885,14.872198,206.034483,29.703215,14.353901,81.384236,29.315629,9.021321,0.154902,0.025512,0.393576,0.629733,0.142561,0.793557,0.876944,0.13253,0.936453,'Trifolium angustifolium'
502,87.497,31385,22.97,1.366,6.952,685.5,85.37,25.282,27851,11485,15692,12685,3.132,566193,732,7.168,15251,649,0.806,732,976,183.5,720.899,696,732,1214,43,0.908,0.824,414.503,7369,226.077551,37.819217,15.035875,215.159184,32.71366,14.668305,87.138776,27.992482,9.334815,0.160401,0.03145,0.400501,0.613031,0.132497,0.782963,0.897319,0.1314,0.947269,'Trifolium angustifolium'
518,90669,31.89,23682,1347,14817,1484.5,86.73,25.681,28861,11841,15945,12932,2781,593153,743,7755,15.87,649,805,349,0.957,966.5,755.226,0.686,743,1263,149,0.89,792,427.331,6.161,228.597884,35.586084,15.119454,218.248677,30.01288,14.773242,94.550265,26.052808,9.723696,0.162048,0.035119,0.402551,0.582245,0.136722,0.76305,0.90802,0.119835,0.952901,'Trifolium angustifolium'
499,92.77,32.45,22,1475,10.834,1104.5,86.136,25206,29529,11,16225,12579,2992,560695,0.678,7272,17247,603,777,452,0.928,605.5,713.899,0.699,0.678,1.372,75,0.854,0.729,406.23,2549,220.550523,39.343965,14.850943,208.480836,29.852648,14.438865,74.317073,33.858619,8.620735,0.158963,0.02556,0.398702,0.666002,0.147419,0.81609,0.877857,0.134912,0.93694,'Trifolium angustifolium'
503,87012,31906,21,1.519,16042,1608,85845,25307,27697,10.5,15953,13.521,2695,526239,0.658,8236,15052,629,0.793,313,987,1105,670028,0.751,0.658,1198,0.116,914,835,415.988,4164,174.997449,49.54615,13.22866,114.002551,36.486658,10.677198,58.443878,39.265337,7.64486,0.090656,0.045013,0.301091,0.652611,0.237325,0.807843,0.688055,0.192295,0.829491,'Trifolium angustifolium'
522,86426,32249,22.418,1439,9727,985.5,86.703,25.78,27.51,11.209,16125,13114,2.666,567.8,695,8032,14.309,639,799,0.53,1003,463.5,722946,722,695,1139,67,937,878,435574,1824,231.501558,36.378576,15.215175,218.489097,31.862116,14.781377,90.464174,25.986525,9.511266,0.156775,0.025465,0.395948,0.604332,0.126073,0.777388,0.916633,0.130787,0.95741,'Trifolium angustifolium'
494,86184,30594,20,1.53,18925,1819,85295,25079,27.433,10,15297,13.469,2004,480.571,654,9515,15036,672,0.82,272,0.99,1325,611882,807,654,1197,42,914,836,407816,1.6,188.75,50.349496,13.738632,134.46134,41.783446,11.595747,66.564433,43.046798,8.158703,0.100538,0.044929,0.317077,0.643114,0.231971,0.801944,0.74242,0.194925,0.861638,'Trifolium angustifolium'
465,91154,31401,19,1653,17491,1725.5,84.218,24.332,29015,9.5,15.7,13.428,3095,468.578,605,7.633,17869,0.6,775,0.269,924,1260.5,596612,779,605,1422,0.112,0.839,703,373846,2925,161.633005,46.756166,12.713497,98.022167,38.187995,9.900615,51.509852,37.303608,7.177036,0.088602,0.094608,0.29766,0.675468,0.235176,0.821868,0.635738,0.181531,0.797332,'Trifolium angustifolium'
496,90669,31.953,20,1598,18883,1895.5,86035,25.13,28861,10,15977,13388,2818,501918,626,7976,16574,619,0.786,262,0.949,1399.5,639062,0.776,626,1319,239,871,758,405.331,7441,232.841424,27.816259,15.259142,226.537217,26.142269,15.051153,96.773463,26.845526,9.83735,0.162166,0.019267,0.402699,0.587896,0.11477,0.766744,0.925249,0.098537,0.961899,'Trifolium angustifolium'
405,82912,30.61,20125,1521,7284,700.5,78694,22.708,26392,10.062,15305,11556,3636,483824,657,6061,16974,0.55,742,578,0.949,295.5,616024,657,657,1351,87,0.86,0.74,322.088,4.64,230.91716,31.582198,15.195959,221.263314,26.753383,14.874922,93.831361,25.69632,9.686659,0.160523,0.024601,0.400653,0.59339,0.120806,0.770318,0.918285,0.108867,0.958272,'Trifolium angustifolium'
562,90184,33541,22921,1463,7.241,763,90611,26.75,28706,11.46,16771,14.084,3398,603797,0.683,7641,14.472,636,0.798,737,1005,201,768779,731,0.683,1.152,34,932,868,471816,8.018,232.093617,27.870882,15.234619,221.497872,26.287265,14.882805,94.080851,25.008329,9.699528,0.158139,0.022516,0.397667,0.592781,0.123303,0.769923,0.919499,0.099571,0.958905,'Trifolium angustifolium'
374,74527,25.942,19,1365,10104,823.5,73329,21822,23.723,9.5,12.971,11.086,1.2,387125,732,10121,14.851,708,841,0.454,0.984,449.5,492903,759,732,1182,0.06,0.92,846,299473,2612,228.721461,38.71633,15.12354,218.643836,33.401658,14.78661,89.593607,29.408919,9.46539,0.159954,0.023077,0.399943,0.607056,0.12697,0.779138,0.907566,0.138876,0.952662,'Trifolium angustifolium'
391,88.326,27.203,20616,1.32,15966,1364.5,76348,22.312,28115,10308,13.601,11306,1.769,440454,758,8501,19953,0.673,0.82,287,0.864,973.5,560803,0.697,758,1588,185,794,0.63,302.674,4381,232.573171,27.63569,15.25035,220.768293,28.057215,14.858274,89.609756,29.822641,9.466243,0.156767,0.018557,0.395938,0.613241,0.137554,0.783097,0.919305,0.102725,0.958804,'Trifolium angustifolium'
385,74184,26.42,20,1321,5.958,494.5,74.224,22.14,23.613,10,13.21,11367,1.872,415,757,8309,14294,0.702,838,779,1001,109.5,528394,0.729,757,1137,1.862,938,879,310816,7351,224.475728,34.504957,14.982514,217.898058,29.358911,14.76137,89.383495,29.003675,9.454284,0.16398,0.025931,0.404945,0.605743,0.128155,0.778295,0.896459,0.116198,0.946815,'Trifolium angustifolium'
